Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ATVI,AVB,AVY,AWK,AXP,AZO,BA,BABA,BAC,BAX,BBT,BBY,BDX,BIDU,BIIB,BK,BLK,BLL,BRK.B,CA,CAH,CAT,CB,CDNS,CF,CHD,CHRW,CHTR,CI,CINF,CLX,CMG,CMS,COG,CPB,CRM,CTSH,CVX,D,DAL,DE,DFS,DG,DHI,DHR,DISCA,DISCK,DISH,DLR,DLTR,DOV,DRI,DVA,DVN,ED,FB,GOOG,GOOGL,HRB,INTC,KMX,KO,LNT,MA,MMM,MO,MSFT,NVDA,ORCL,SCHW,SNE,SYMC,T,TCEHY,TSLA,V
Date,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
2014-10-24,38.6504,39.82,142.04,105.22,60.29,78.28,24.18,42.46,78.35,67.01,46.85,45.58,76.2,273.5,54.45,41.24,56.47,13.73,78.69,29.27,240.33,52.16,34.39,65.59,45.8,55.28,57.2,51.5,50.2,62.57,49.12,190.29,20.99,2.68,51.33,191.58,147.26,117.65,96.17,287.06,75.37,120.21,82.38,25.535,75.81,90.98,121.5723,48.83,55.9339,82.21,19.17,151.23,46.37,51.91,86.4,536.05,122.24,95.76,16.72,37.9357,36.66,33.11,125.73,222.55,296.2906,37.12,324.87,33.375,139.4,28.43,77.1,99.44,106.9,17.2,52.082,35.61,71.15,174.53,92.83,48.74,99.47,615.78,32.09,31.23,43.17,59.57,45.1,115.91,70.72,39.44,85.43,62.34,62.25,22.96,59.0872,36.61,36.19,62.2,66.3,58.94,63.0594,45.7115,76.73,59.91,62.5,80.67,538.3023,548.9,30.93,33.18,53.58,41.03,30.18,74.0,148.59,47.49,46.13,18.48,38.73,26.69,17.72,23.98,33.87,15.4,235.24,53.37
2014-10-27,38.6075,39.91,144.46,105.11,60.49,79.45,24.55,42.24,79.02,67.03,46.62,44.62,76.47,273.06,54.77,41.23,56.76,13.42,79.18,29.375,238.43,51.74,34.49,66.5,45.97,55.29,56.53,51.32,51.82,63.13,49.15,190.55,21.04,2.66,51.28,193.62,148.2,118.5,96.15,289.97,75.81,120.34,82.48,25.69,73.05,88.32,118.845,48.37,56.0176,82.39,18.99,152.46,45.25,51.79,86.63,539.57,122.12,97.79,16.59,37.9465,36.76,32.99,125.8,219.92,294.734,37.4,324.79,32.755,139.53,28.09,78.41,98.54,108.17,17.35,51.004,35.96,71.7,172.9263,92.65,49.01,98.37,630.11,32.11,30.55,43.63,59.11,45.52,115.02,70.36,39.75,84.58,62.24,62.11,22.93,59.0189,36.52,36.19,61.35,67.4,58.8,61.8554,46.0428,76.7,57.33,62.69,80.28,539.2896,549.9,30.97,33.2,54.77,40.76,30.295,74.11,149.56,47.64,45.91,18.49,38.43,26.41,17.48,24.25,34.11,15.18,221.67,53.3525
2014-10-28,39.0866,40.24,145.78,106.74,60.93,79.65,24.93,42.5,79.47,68.37,46.99,45.69,77.26,280.48,56.1,41.67,56.59,13.6,77.23,29.77,239.03,52.84,34.36,66.74,46.25,57.15,57.99,52.21,52.79,63.23,50.2,192.2,21.245,2.72,51.58,197.13,157.19,120.3,96.4,295.59,77.12,120.0,83.49,26.31,75.24,90.35,119.9267,49.23,57.676,82.32,19.23,151.56,45.99,52.42,88.01,549.72,123.61,99.68,16.8,38.2019,37.25,32.66,126.52,228.96,292.9378,37.12,329.38,33.29,140.46,28.63,78.49,101.16,109.04,17.51,52.068,36.085,72.34,174.0765,92.58,49.31,97.8,645.85,32.33,31.63,43.74,61.53,46.93,117.13,70.71,39.84,85.49,63.12,62.67,23.22,60.4362,37.24,37.05,61.43,67.53,58.98,63.3942,46.589,77.58,59.58,62.88,80.77,547.3974,558.9,31.45,33.74,55.74,40.56,30.51,76.0,151.06,47.53,46.49,18.93,38.65,27.09,17.72,24.61,34.33,15.66,242.77,54.1775
2014-10-29,38.9722,39.94,145.03,107.34,59.98,79.74,25.35,42.74,79.55,67.93,47.31,45.82,77.92,276.6,55.96,41.41,56.76,13.41,79.75,29.95,238.78,52.36,34.27,67.23,47.41,56.21,57.19,52.18,52.91,62.98,50.29,190.49,21.475,2.77,50.87,196.99,158.88,123.76,95.05,294.12,76.63,122.2,82.85,26.185,76.39,91.32,119.1223,49.19,56.7212,81.87,19.04,152.4,45.4,52.21,88.34,550.04,123.08,98.31,16.99,38.2508,37.58,32.35,126.77,224.55,290.2022,37.7,331.99,33.295,139.99,28.49,78.08,100.19,108.37,17.49,51.478,36.17,72.1,169.9956,94.0,49.44,97.73,639.86,32.15,31.6,43.45,60.97,46.72,117.14,70.17,39.58,85.15,62.96,61.97,22.92,60.1028,37.02,36.66,61.95,67.02,58.8,62.9637,45.613,77.37,59.73,62.28,75.86,547.8262,558.5,31.56,33.92,54.96,40.96,30.2,75.99,151.01,47.57,46.62,18.805,38.58,27.63,18.36,24.56,34.4,15.645,238.1,53.665
2014-10-30,38.8435,40.3,145.71,106.98,61.18,84.84,31.35,43.49,80.62,68.57,47.0,46.58,78.95,282.97,57.37,42.58,58.27,13.95,80.6,30.02,243.21,52.93,34.49,67.7,47.06,59.83,57.35,51.95,52.14,63.91,52.64,192.93,21.34,2.75,51.23,196.96,161.58,124.11,98.9,299.07,77.26,123.29,83.09,26.345,75.81,89.46,123.4953,49.49,56.7379,82.49,19.58,153.56,46.01,53.12,88.74,551.46,123.82,98.73,17.03,38.0606,37.48,33.62,127.52,237.01,295.6735,37.97,333.23,31.65,139.54,28.63,78.19,100.16,108.96,17.57,51.848,36.16,69.22,170.7587,97.1,49.92,98.6,639.68,32.77,30.39,43.91,61.72,47.98,117.2,71.58,39.14,85.23,62.84,62.45,22.81,60.4135,35.94,35.95,62.29,67.5,59.52,63.3384,45.8279,77.62,58.3,63.54,74.11,548.8035,560.3,31.66,32.58,55.76,41.4,30.955,83.13,152.1,47.5,46.05,18.69,38.5,27.75,18.72,24.85,34.51,15.84,238.66,59.1625
2014-10-31,39.53,41.35,146.96,108.0,63.46,85.41,32.79,43.59,81.12,70.12,49.62,47.0,81.78,283.35,57.54,42.34,58.34,14.07,82.51,29.865,242.74,53.57,35.79,68.22,47.7,60.3,58.38,52.62,53.23,64.85,53.09,191.36,22.09,2.8,52.15,199.79,162.18,126.17,97.5,305.46,78.56,126.69,86.0,26.675,77.2,91.78,124.4937,50.58,57.7765,83.0,19.95,155.84,46.85,53.37,89.95,553.52,124.91,98.6,17.16,38.1041,37.88,34.14,128.7,238.77,295.7472,38.72,341.11,32.215,140.16,29.06,78.48,101.41,109.3,17.95,52.0,36.205,69.21,175.1714,99.57,50.47,99.5,638.0,32.67,31.1,44.17,63.99,48.85,119.95,71.3,40.23,85.54,63.78,62.67,22.79,60.9365,35.35,34.99,63.65,68.99,60.57,63.3384,46.3652,78.07,60.0,63.36,74.99,557.5495,567.9,32.31,34.01,55.91,41.88,30.955,83.75,153.77,48.34,46.95,19.54,39.05,28.67,19.82,24.82,34.84,16.0501,241.7,60.3575
2014-11-03,40.84,42.0,147.76,109.4,63.25,86.9,32.52,43.29,80.97,69.91,49.72,47.25,81.74,281.85,57.77,43.04,58.65,14.12,82.25,29.665,247.5,53.8,36.42,68.63,47.93,59.72,58.73,51.81,54.43,64.72,53.43,191.04,22.21,2.87,51.99,193.17,161.56,126.44,96.86,305.72,78.05,126.31,87.18,26.64,76.4,90.74,125.1686,50.4,57.8687,83.79,20.3,158.13,46.56,53.31,90.85,552.18,126.03,101.8,17.27,37.8542,37.89,34.41,127.42,236.54,295.9038,38.47,338.8,31.695,140.81,29.17,78.58,100.22,108.8,18.17,51.22,36.055,68.69,178.8211,99.73,50.6,99.83,638.53,32.99,30.81,44.33,63.59,48.89,116.78,72.56,40.61,85.0,63.75,63.1,22.97,60.6106,35.67,35.17,63.81,67.67,60.89,63.6095,46.5442,78.03,58.54,63.6,73.88,553.7001,563.8,32.22,34.31,56.32,41.81,31.195,84.13,153.3,48.92,47.44,19.87,38.99,28.44,20.16,25.2,34.84,15.82,242.59,60.385
2014-11-04,40.18,42.7,148.44,108.6,62.66,88.19,31.85,43.61,81.15,71.07,49.45,49.54,83.15,278.11,58.24,42.4,58.13,13.76,83.71,29.74,245.32,53.4,36.26,68.67,47.91,59.63,58.8,52.23,55.39,64.89,53.12,191.3,22.08,2.83,51.32,191.95,160.41,127.98,96.88,302.81,77.45,126.83,88.45,26.225,74.21,89.12,123.5785,49.98,57.3243,83.37,19.95,159.61,46.61,52.55,91.38,554.36,125.84,106.07,17.21,37.186,37.92,34.36,126.34,241.96,296.6499,38.7,341.53,31.965,142.18,29.38,79.51,98.61,109.73,18.09,50.494,36.775,70.12,175.2267,101.02,50.905,100.93,647.68,32.8,30.73,44.46,63.57,48.49,115.37,71.82,42.32,84.55,64.2,64.0,22.64,60.6257,33.31,33.37,63.26,67.75,60.85,63.0594,47.2158,77.84,56.02,63.38,75.76,552.5931,564.2,32.0,34.54,55.43,41.82,30.91,83.99,155.05,49.42,47.57,20.13,39.13,28.56,20.01,24.99,34.79,15.825,238.93,60.7425
2014-11-05,40.13,42.25,149.37,108.86,62.54,87.81,31.71,43.66,82.48,71.37,50.03,50.31,84.3,284.02,58.32,43.4,59.74,13.95,84.26,29.895,247.91,53.78,36.32,68.59,48.18,59.015,60.75,51.84,53.97,65.74,53.05,189.89,22.61,2.8,51.39,191.23,158.94,128.57,97.65,296.52,77.06,127.03,88.67,26.26,75.56,91.32,123.8558,50.62,58.5806,83.11,20.83,158.11,46.93,52.87,92.42,559.15,124.22,108.67,17.34,38.517,37.91,34.64,127.22,237.7,294.3379,38.67,344.25,32.25,142.92,29.465,78.91,99.41,110.5,17.975,50.726,36.62,71.45,176.1889,100.0,51.11,100.73,642.59,33.21,31.73,44.87,61.91,52.4,117.05,74.18,41.87,84.97,64.83,63.32,22.51,61.2169,34.47,34.485,63.05,68.25,61.13,64.7816,47.18,77.51,61.62,64.64,74.83,544.4255,556.0,32.25,33.76,56.57,42.31,31.545,85.99,155.69,49.75,47.86,20.13,39.29,28.78,20.18,25.18,34.92,16.01,230.97,62.3825
2014-11-06,41.37,43.14,145.56,108.7,62.71,87.4,31.66,43.69,83.24,72.1,50.22,49.97,84.745,284.98,59.2,42.42,57.87,13.06,84.7,29.765,250.38,53.91,35.93,68.42,48.08,59.63,60.86,52.63,55.4,66.13,53.42,193.14,22.59,2.76,52.17,195.2,160.35,128.89,99.55,296.64,78.405,127.8,89.18,26.57,75.44,93.51,124.8173,51.04,58.991,82.47,20.58,157.2,47.37,51.99,91.58,566.05,124.58,111.57,17.36,38.8972,38.26,35.21,127.93,236.9,297.9486,38.77,347.63,32.345,143.29,29.68,79.6,100.91,110.73,18.23,50.304,36.52,71.595,175.3926,101.34,51.18,100.36,647.12,32.37,32.7,44.69,63.09,52.64,118.53,73.08,42.9,87.77,65.69,64.01,22.94,61.5883,32.9,32.87,63.66,67.61,62.11,64.5583,47.5471,78.03,62.56,63.25,75.26,540.5562,551.7,32.41,33.82,56.26,42.29,30.895,85.75,156.05,49.56,48.7,20.22,39.81,29.04,19.7,25.07,34.72,16.03,241.22,62.5225
2014-11-07,40.93,43.2,141.85,109.01,61.5,86.73,32.13,43.37,83.48,71.6,50.24,50.55,84.375,283.61,59.42,43.31,58.32,13.46,82.29,29.445,245.91,54.03,35.96,67.97,48.1,60.135,61.18,52.39,55.14,66.25,52.96,193.81,22.43,2.78,52.01,196.7,160.25,129.05,99.47,299.86,79.55,124.15,89.82,26.7,76.52,94.31,124.7526,50.96,58.2875,82.38,20.65,157.3,47.74,52.36,92.26,562.23,124.45,114.56,17.36,38.3594,38.18,35.18,125.54,236.54,295.4432,38.91,351.48,32.485,143.61,30.05,78.27,101.76,110.81,18.515,50.184,36.635,71.46,172.9374,98.99,51.11,100.79,649.03,32.91,33.62,44.1,63.97,53.62,118.8,73.89,42.69,88.66,66.03,64.41,23.13,61.5352,32.62,32.34,63.705,67.77,61.56,65.0048,47.9053,74.49,65.03,63.57,75.6,539.529,551.8,32.69,33.58,55.64,42.32,31.375,84.8,156.55,49.87,48.68,19.79,39.94,28.58,19.62,24.97,34.91,15.81,240.2,63.1075
2014-11-10,41.53,43.83,145.17,108.83,63.79,87.71,32.99,44.09,84.16,71.7,50.42,50.77,85.12,284.99,59.4,43.32,58.38,13.63,84.02,29.53,245.73,54.36,36.76,68.0,48.26,61.07,61.45,52.37,56.32,66.76,52.68,195.8,22.63,2.76,52.22,196.16,163.09,130.16,99.3,305.11,79.3,125.5,90.71,26.76,75.1,92.34,124.7156,50.68,58.522,83.74,20.92,159.03,48.04,52.87,92.4,566.39,124.64,119.15,17.37,38.3703,38.44,34.71,128.3,247.58,302.0015,39.5,350.7,32.95,145.05,29.93,79.09,102.21,111.51,18.675,50.88,36.74,72.17,162.1544,101.28,51.43,101.67,648.86,33.2,33.2,44.39,64.45,53.65,117.92,74.36,43.37,88.54,66.34,64.46,23.43,61.611,32.26,31.95,63.67,68.61,61.85,64.8932,48.6306,74.72,64.21,63.47,75.0,545.9912,558.2,32.9,33.26,56.08,42.39,31.7,84.85,157.66,49.87,48.89,20.02,40.45,28.92,20.5,25.05,35.12,16.2,241.93,62.5525
2014-11-11,41.66,43.44,144.98,109.7,63.85,87.93,33.09,44.25,83.94,71.7,50.14,51.12,84.95,284.28,58.99,43.31,57.94,13.49,84.5,29.52,243.63,54.36,36.52,67.81,48.18,61.05,62.04,53.57,56.14,66.63,52.52,194.92,22.54,2.73,52.31,199.07,162.42,130.36,99.5,312.01,80.06,126.62,90.18,26.815,75.41,93.01,124.7341,50.81,58.8319,83.48,20.61,158.22,47.96,52.72,91.74,570.87,125.36,114.54,17.32,38.4409,38.33,34.83,128.76,250.34,298.9802,39.45,351.19,32.945,144.95,29.58,79.6,102.53,111.02,18.58,53.362,37.045,71.75,162.2207,102.13,51.18,101.35,656.65,33.26,33.59,44.39,64.06,53.15,118.44,73.91,43.84,88.45,66.38,65.54,23.95,61.702,31.99,31.54,63.79,68.45,61.51,64.3829,49.8931,76.13,64.56,63.46,74.61,548.7836,561.3,32.93,33.31,55.74,42.51,31.715,84.59,157.11,49.28,48.87,19.78,40.47,28.85,20.71,25.19,35.1,16.455,251.08,62.4325
2014-11-12,41.45,43.43,146.27,111.25,63.76,88.71,33.6,44.23,84.12,71.41,50.255,50.71,85.205,283.23,58.98,42.72,56.87,13.44,84.52,29.605,240.62,54.35,36.11,68.14,47.9,60.78,61.56,54.86,56.17,67.17,52.5,193.69,22.49,2.71,52.22,200.23,161.93,130.28,99.74,311.51,79.9,126.64,90.38,26.715,73.7,91.42,124.6139,51.27,59.0078,82.75,20.41,156.93,48.1,52.35,91.55,568.8,125.87,118.2,17.29,38.7506,37.67,35.2,129.35,249.82,295.6919,39.74,349.9,32.775,145.52,29.63,80.24,102.99,110.77,18.56,53.276,37.17,72.86,164.7976,102.11,51.27,101.52,664.25,32.48,33.47,43.87,63.77,53.24,117.65,72.71,43.4,88.27,66.01,64.9,24.01,62.422,31.86,31.375,63.82,68.4,61.82,64.654,50.4662,76.72,64.07,62.25,74.72,545.8117,558.3,32.94,33.38,55.9,42.71,31.245,84.35,157.68,49.33,48.78,19.645,40.14,28.78,20.63,25.12,35.4,16.14,249.1,62.9875
2014-11-13,41.45,44.12,146.0,112.82,63.63,89.08,33.48,44.59,84.44,71.72,50.21,50.81,85.41,284.23,59.31,42.39,56.31,13.69,84.56,29.57,241.63,54.5,36.72,67.84,47.92,60.45,61.88,54.71,56.24,66.92,52.12,193.59,22.62,2.66,50.32,199.01,160.85,130.03,99.95,316.48,79.29,126.63,89.91,26.46,72.07,89.46,125.298,50.71,59.2256,83.27,20.335,158.35,48.09,51.87,91.07,573.72,128.53,114.84,17.22,39.158,37.58,35.49,129.31,244.09,292.8918,39.59,348.58,32.58,146.29,29.81,80.66,101.11,110.65,18.4,53.424,37.13,73.105,168.9117,102.71,51.37,101.91,670.75,32.31,32.7,43.85,63.16,53.39,116.45,72.26,44.08,87.46,65.24,64.84,24.29,62.4523,32.86,32.0,64.67,69.06,61.99,63.9842,50.4125,77.04,63.28,62.0,74.25,543.887,556.4,32.25,33.68,55.85,42.79,30.89,84.2,158.35,49.45,49.61,19.55,40.72,28.79,20.41,25.55,35.61,16.63,251.7,62.73
2014-11-14,41.57,44.01,144.81,114.18,64.0,88.83,33.25,43.81,84.64,71.42,50.62,51.35,84.75,285.46,59.66,42.21,56.06,13.47,83.81,29.655,243.77,53.9,36.21,67.59,47.74,62.925,61.74,54.27,55.34,66.58,52.27,188.76,22.82,2.61,51.7,196.94,157.68,129.38,99.53,327.82,79.79,125.36,89.85,26.585,73.35,90.19,124.5399,50.86,59.2004,82.32,20.1,156.75,47.54,51.87,90.67,567.11,128.86,115.1,17.14,38.9787,37.43,35.49,129.2,249.7,281.3319,39.67,347.71,32.12,145.52,29.945,80.35,101.34,110.62,18.485,53.222,36.765,73.07,168.215,101.9,51.04,100.12,669.8,32.15,33.62,43.75,63.91,53.285,116.32,71.57,43.75,87.52,64.98,64.65,24.38,62.3235,33.53,32.32,64.9,68.83,62.055,63.9524,50.0543,75.66,64.18,62.03,74.88,542.9097,555.2,32.54,33.95,55.65,42.73,30.885,84.05,158.85,48.78,49.58,19.785,40.84,28.87,20.64,25.34,35.9,17.32,258.68,62.21
2014-11-17,41.24,43.69,145.83,113.99,65.04,89.01,33.76,43.71,84.65,69.97,50.35,51.99,84.84,280.88,58.99,43.06,57.19,13.76,86.22,29.565,247.94,54.02,36.65,67.94,47.92,62.03,61.6,54.25,54.86,66.66,52.84,186.78,22.48,2.67,51.06,195.46,159.14,128.97,99.54,323.05,79.73,127.27,90.47,26.955,72.09,88.97,125.5569,50.83,59.3428,82.94,19.9,158.16,47.78,51.97,90.13,568.06,128.42,114.25,17.09,39.1145,37.34,35.29,129.54,244.15,278.5594,39.73,346.98,32.205,145.37,30.07,80.36,101.7,111.14,18.085,54.002,36.945,72.515,171.7651,102.94,50.98,101.02,658.32,32.66,33.53,44.56,62.51,53.06,115.75,72.16,43.43,86.81,65.24,65.3,24.49,62.4296,32.53,31.47,65.28,69.41,61.47,64.4786,49.6335,75.51,63.85,62.54,74.24,535.0413,546.6,32.41,34.24,54.66,42.92,31.04,83.2,158.69,49.05,49.46,19.695,41.16,28.55,20.26,25.48,35.85,16.72,253.98,62.45
2014-11-18,40.8,45.05,146.24,115.47,66.05,89.76,34.88,43.7,84.3,70.83,51.26,52.01,84.75,282.0,59.23,43.33,57.25,13.74,87.16,29.55,269.6,53.89,36.97,67.99,47.81,62.16,61.69,54.76,55.86,66.79,53.87,192.37,22.68,2.65,50.71,197.76,162.24,130.31,100.65,324.93,79.93,129.04,90.59,26.875,72.07,89.39,128.4136,51.55,60.0883,83.12,20.01,158.25,47.97,52.34,90.58,568.59,130.66,110.81,17.14,39.4296,37.44,34.9,130.94,242.75,281.4517,39.69,347.94,32.465,145.81,30.01,81.01,102.04,111.23,18.34,53.938,37.115,72.54,171.555,103.95,50.96,100.77,658.09,32.77,33.27,44.56,62.47,52.74,115.47,72.2,44.79,87.29,64.98,66.17,24.63,62.5887,33.36,32.69,67.85,69.01,61.99,64.351,49.7588,75.23,64.49,63.03,74.34,533.5653,544.5,32.5,34.71,55.13,43.53,31.28,83.9,160.15,49.27,48.74,20.17,41.26,28.76,21.26,25.46,35.72,16.26,257.7,62.4325
2014-11-19,40.8,44.1,144.74,114.67,65.5,89.32,34.62,43.43,83.64,70.82,50.75,52.22,84.27,280.62,59.1,43.04,57.24,13.92,85.55,29.53,266.04,54.02,36.53,67.7,47.73,61.565,61.55,54.415,54.8,67.37,54.0,191.96,22.59,2.63,51.0,197.95,162.64,130.01,100.81,326.54,79.76,125.82,90.39,26.65,72.05,90.26,131.409,51.53,59.5522,82.57,19.57,156.87,47.94,52.43,90.5,568.51,131.61,108.82,17.06,39.3644,37.58,35.54,130.11,240.42,279.6555,39.79,346.36,32.25,145.65,30.02,79.73,101.3,112.32,18.16,54.406,37.525,71.48,175.4369,102.63,50.78,100.8,658.56,32.68,34.04,44.83,61.02,52.43,116.47,72.46,44.45,86.33,64.4,66.1,24.86,62.5811,32.97,32.49,74.66,68.55,62.63,64.3351,49.7946,75.12,64.83,62.34,73.33,535.52,547.2,32.56,34.35,55.03,44.22,31.275,84.28,158.83,49.14,48.22,20.01,40.92,28.52,20.81,25.31,35.37,15.98,247.74,62.465
2014-11-20,41.26,44.16,145.19,116.31,65.19,88.9,35.05,43.78,83.44,70.44,51.17,52.57,84.115,284.83,58.41,42.66,57.23,13.93,85.85,29.5,258.49,54.45,36.67,67.97,47.81,63.115,61.55,55.125,54.24,67.29,54.09,192.55,22.63,2.69,50.92,198.93,162.68,130.46,100.71,330.54,79.785,126.25,90.32,26.7,74.24,92.47,131.9082,51.35,59.5857,81.58,21.11,157.2,47.87,52.16,90.62,567.5,131.7,109.82,17.0,39.1091,37.73,38.02,130.4,238.39,275.5014,39.96,347.54,32.42,145.72,30.1,78.87,102.09,112.68,18.32,54.614,37.31,72.29,175.47,102.21,50.9,100.24,662.83,32.51,34.71,44.71,58.3,51.76,117.31,72.67,43.96,85.37,64.18,66.55,25.3,62.5357,33.92,33.475,72.22,68.31,65.87,65.2998,49.9558,75.13,66.76,62.12,73.6,533.3659,543.8,32.93,35.95,55.05,44.25,31.19,84.6,159.36,48.83,48.7,20.34,40.92,28.34,20.48,25.4,35.28,16.13,248.71,62.9175
2014-11-21,42.25,43.31,145.49,116.47,67.36,88.74,35.1,43.81,84.08,71.32,51.65,52.71,84.14,285.1,61.95,42.83,57.42,14.1,86.36,29.88,259.75,54.59,37.05,68.69,47.85,63.73,61.78,55.66,54.5,67.4,54.2,191.02,22.855,2.77,51.63,200.94,162.81,131.37,102.1,332.63,81.85,125.89,91.39,27.365,75.7,93.28,134.1918,52.05,60.1972,82.2,21.17,157.43,48.27,52.28,90.39,569.21,132.78,110.73,17.12,39.3536,37.51,38.03,130.38,245.3,279.6003,40.09,355.91,32.355,146.7,30.63,79.55,106.45,112.56,18.44,55.676,37.26,72.82,177.2727,102.18,51.09,99.71,657.88,32.77,34.44,44.83,58.19,53.06,118.58,73.25,43.09,87.07,64.31,67.45,25.49,63.3542,33.75,33.18,73.7,69.39,66.39,65.9377,50.0095,74.54,67.2,62.37,73.75,536.0286,545.9,33.24,35.59,56.09,44.5,31.105,84.72,160.16,49.24,47.98,20.455,41.44,28.28,21.24,25.33,35.28,16.35,242.78,63.555
2014-11-24,42.25,43.21,145.58,118.625,67.78,90.04,35.5,44.32,84.93,71.225,51.8,52.95,84.785,286.2,61.28,42.48,56.8,14.08,86.94,30.105,266.88,55.1,36.95,68.35,47.97,64.15,61.85,56.98,55.33,67.92,53.95,194.15,23.24,2.83,51.68,203.32,164.18,132.17,102.47,335.64,81.88,126.14,92.31,27.385,75.81,92.48,133.822,52.45,60.9845,84.0,21.3,157.65,49.15,52.23,91.04,571.38,134.61,113.92,17.18,39.3536,38.07,38.9,131.11,243.91,282.5386,40.04,355.79,32.485,147.27,30.99,80.97,105.96,113.39,18.62,55.426,37.255,72.62,181.6855,102.4,51.31,99.34,659.54,32.58,34.62,44.59,58.09,53.73,117.59,73.05,43.51,87.52,65.16,66.75,25.58,63.2936,34.585,33.8,76.05,68.97,67.2,66.2725,50.4662,74.49,66.29,61.89,74.01,537.7937,547.5,33.37,36.25,56.31,44.27,30.93,84.99,159.88,49.25,47.59,20.58,41.43,28.42,21.63,25.8,34.7,16.15,246.72,63.655
2014-11-25,42.71,44.15,145.45,117.6,68.06,90.32,35.49,44.16,85.32,72.0,51.71,52.93,84.52,284.58,61.03,42.39,56.58,13.92,86.61,30.0,270.31,54.68,36.98,67.94,48.06,64.02,61.32,57.3,55.91,67.58,53.57,192.77,23.225,2.83,51.94,203.56,162.24,132.17,104.17,335.04,82.2,127.15,91.93,27.445,73.36,89.98,134.3767,52.61,60.2055,83.99,21.73,157.13,49.05,52.06,91.4,568.98,134.81,113.47,17.1,39.3536,38.02,38.41,134.73,244.34,281.3043,40.1,357.02,32.805,147.81,30.86,80.98,106.24,113.55,18.82,54.512,37.325,73.04,185.7996,101.9,50.46,99.78,654.9,32.6,34.2,44.64,59.34,53.3,116.15,72.63,44.08,87.79,65.34,65.38,25.53,63.1951,34.81,33.92,76.34,68.61,66.8,65.9855,49.2395,75.06,64.78,61.65,75.63,539.5988,549.2,33.45,36.32,56.71,44.43,30.9,86.34,158.06,49.46,47.47,20.57,41.15,28.37,21.93,25.91,34.82,16.06,248.09,64.315
2014-11-26,42.74,44.97,145.71,119.0,68.7,90.09,35.78,44.25,85.15,72.98,54.56,53.18,84.86,284.37,61.35,42.58,56.66,13.82,86.91,29.84,270.47,54.61,37.36,67.59,48.04,64.21,61.67,57.34,56.2,67.52,53.06,194.72,23.87,2.84,51.7,203.17,164.72,132.19,104.7,333.57,83.05,126.9,91.8,27.315,72.24,88.46,134.2472,52.98,60.1218,85.68,21.82,160.41,49.19,52.44,91.45,568.55,134.78,112.67,17.11,39.3318,37.9,38.75,141.26,246.03,280.8622,40.21,357.61,33.145,148.19,30.86,81.5,105.79,114.03,18.83,54.328,37.46,73.4,185.8549,102.01,50.88,99.9,660.21,32.7,33.42,44.45,59.23,53.635,115.11,72.53,44.24,86.99,64.97,65.91,25.36,63.2481,34.73,33.86,78.24,69.89,67.34,64.6699,50.0185,76.1,64.02,62.33,77.62,538.8907,547.7,33.42,36.9,56.25,44.29,31.1,86.56,158.31,49.72,47.75,20.915,41.87,28.3,21.69,25.935,35.13,16.25,248.44,64.315
2014-11-27,42.74,44.97,145.71,119.0,68.7,90.09,35.78,44.25,85.15,72.98,54.56,53.18,84.86,284.37,61.35,42.58,56.66,13.82,86.91,29.84,270.47,54.61,37.36,67.59,48.04,64.21,61.67,57.34,56.2,67.52,53.06,194.72,23.87,2.84,51.7,203.17,164.72,132.19,104.7,333.57,83.05,126.9,91.8,27.315,72.24,88.46,134.2472,52.98,60.1218,85.68,21.82,160.41,49.19,52.44,91.45,568.55,134.78,112.67,17.11,39.3318,37.9,38.75,141.26,246.03,280.8622,40.21,357.61,33.145,148.19,30.86,81.5,105.79,114.03,18.83,54.328,37.46,73.4,185.8549,102.01,50.88,99.9,660.21,32.7,33.42,44.45,59.23,53.635,115.11,72.53,44.24,86.99,64.97,65.91,25.36,63.2481,34.73,33.86,78.24,69.89,67.34,64.6699,50.0185,76.1,64.02,62.33,77.62,538.8907,547.7,33.42,36.9,56.25,44.29,31.1,86.56,158.31,49.72,47.75,20.915,41.87,28.3,21.69,25.935,35.13,16.25,248.44,64.315
